user_id,group,device_type,country,session_time,converted,revenue
5917,variant,mobile,US,252.75597494379923,1,75.39855393489964
5918,control,desktop,TW,304.1043449813716,0,0.0
5919,control,desktop,JP,260.98914259311795,0,0.0
5920,control,mobile,TW,352.3400451745673,0,0.0
5921,control,desktop,US,307.36594295156976,0,0.0
5922,control,mobile,US,253.23013700088532,0,0.0
5923,variant,desktop,JP,342.02838488958355,0,0.0
5924,variant,desktop,US,308.98330194357936,0,0.0
5925,variant,mobile,JP,347.64093886117274,1,77.17030398474597
5926,variant,desktop,JP,242.61686860261256,0,0.0
5927,control,desktop,US,318.4412206124331,0,0.0
5928,control,mobile,TW,338.6670847322354,0,0.0
5929,control,desktop,JP,278.83112548821316,0,0.0
5930,control,mobile,TW,237.04986365159243,0,0.0
5931,control,mobile,US,297.9196252314803,0,0.0
5932,variant,mobile,TW,361.4057646890464,0,0.0
5933,variant,desktop,TW,356.2965165317028,0,0.0
5934,control,desktop,TW,278.5785782622212,1,150.2468902164128
5935,control,mobile,TW,235.8457281811779,0,0.0
5936,control,desktop,US,278.4410139825214,0,0.0
5937,variant,mobile,US,276.5761174634044,0,0.0
5938,control,desktop,TW,322.3223391652389,0,0.0
5939,control,mobile,US,294.7499248547939,0,0.0
5940,control,mobile,US,262.3367894131429,1,117.02718745731711
5941,variant,desktop,JP,355.21315336303337,1,115.41549589942522
5942,control,mobile,US,307.0212933722417,0,0.0
5943,variant,mobile,TW,321.77078263654704,0,0.0
5944,variant,desktop,US,213.75072829343662,1,111.45080065645209
5945,variant,mobile,US,178.7867564651357,0,0.0
5946,variant,mobile,US,228.1227109277796,0,0.0
5947,variant,desktop,US,275.9728287196612,0,0.0
5948,variant,mobile,JP,328.8178008806904,0,0.0
5949,control,mobile,TW,182.8876564796351,0,0.0
5950,control,mobile,TW,379.64260321859933,0,0.0
5951,control,mobile,US,308.5283013385063,1,155.25598761748356
5952,variant,mobile,US,368.0147496474955,0,0.0
5953,control,mobile,JP,255.70149587629356,0,0.0
5954,variant,mobile,US,325.19299670862455,0,0.0
5955,variant,mobile,JP,304.2597964985394,0,0.0
5956,variant,desktop,TW,340.8843156527277,0,0.0
5957,control,mobile,TW,288.3104316200141,1,137.18786922584047
5958,variant,mobile,JP,323.6607604503794,0,0.0
5959,variant,desktop,TW,355.10976593856003,0,0.0
5960,control,mobile,US,267.44118530541124,0,0.0
5961,control,mobile,US,312.1122116244825,0,0.0
5962,variant,mobile,JP,205.6068881388826,0,0.0
5963,variant,mobile,TW,335.1251509531679,1,74.0780481877796
5964,control,mobile,TW,397.73312717312444,0,0.0
5965,control,mobile,JP,237.77819761256524,0,0.0
5966,control,desktop,JP,295.43093697860286,0,0.0
5967,variant,desktop,TW,344.0240650457057,0,0.0
5968,control,desktop,JP,301.5708736733275,1,148.65741327462578
5969,control,desktop,US,308.25497757466127,0,0.0
5970,control,desktop,TW,280.4500279238181,1,73.24382767894585
5971,variant,mobile,JP,278.59238734560427,0,0.0
5972,control,mobile,JP,295.6652923207311,0,0.0
5973,control,mobile,JP,302.0835711069678,0,0.0
5974,control,mobile,TW,240.92793692113452,0,0.0
5975,control,mobile,US,296.69890070269855,0,0.0
5976,control,desktop,US,378.42669693546634,0,0.0
5977,variant,desktop,TW,279.0433103205548,0,0.0
5978,variant,mobile,JP,238.13725085626862,0,0.0
5979,variant,mobile,TW,292.42919660067867,0,0.0
5980,control,mobile,TW,264.2693593937852,1,57.57153418357668
5981,variant,desktop,JP,233.08290873390303,0,0.0
5982,variant,desktop,TW,306.95842308663106,0,0.0
5983,variant,mobile,US,264.4858981424461,0,0.0
5984,control,desktop,TW,268.76429165733623,0,0.0
5985,control,mobile,JP,307.67136901926943,0,0.0
5986,variant,desktop,TW,223.34127023188327,0,0.0
5987,variant,desktop,US,212.92151748744374,0,0.0
5988,control,mobile,TW,333.5436097250966,0,0.0
5989,control,desktop,TW,203.45831996379587,0,0.0
5990,variant,desktop,TW,251.16611523463226,0,0.0
5991,control,mobile,TW,210.00802323057812,0,0.0
5992,variant,desktop,JP,275.6931766575584,1,60.26981090516549
5993,control,mobile,US,321.40293738255826,0,0.0
5994,variant,desktop,US,305.61689743661884,0,0.0
5995,variant,mobile,US,419.59366947286424,0,0.0
5996,control,mobile,TW,354.34578088945005,0,0.0
5997,variant,desktop,US,253.44210749216995,0,0.0
5998,variant,desktop,JP,240.14724975867946,1,127.25298116625729
5999,variant,mobile,TW,435.33439704877503,0,0.0
6000,control,desktop,TW,353.12860028666813,0,0.0
6001,control,desktop,US,329.4684803634786,1,172.80580998794255
6002,control,desktop,TW,303.7425906107809,0,0.0
6003,variant,mobile,TW,313.67607837375084,1,71.35360663423924
6004,control,mobile,US,225.89633622587868,0,0.0
6005,variant,mobile,JP,307.85195850983837,0,0.0
6006,variant,desktop,JP,303.5615698729507,0,0.0
6007,control,desktop,US,254.793057844926,0,0.0
6008,control,mobile,JP,273.07367732157604,0,0.0
6009,variant,mobile,JP,375.75881967217776,1,113.59034800488539
6010,variant,desktop,JP,293.7412539852569,0,0.0
6011,control,desktop,TW,403.55856512665554,0,0.0
6012,control,desktop,TW,212.9660281756308,0,0.0
6013,control,desktop,TW,273.89349068871263,0,0.0
6014,variant,mobile,JP,222.63607243765404,0,0.0
6015,variant,desktop,TW,239.5288773054083,0,0.0
6016,variant,desktop,JP,258.5897147170351,0,0.0
6017,variant,mobile,US,315.7654813385296,0,0.0
6018,variant,mobile,JP,313.34130855401935,0,0.0
6019,control,desktop,TW,266.03548401861974,0,0.0
6020,control,mobile,JP,188.6100221331709,0,0.0
6021,variant,desktop,TW,373.88464365160763,0,0.0
6022,variant,desktop,TW,285.7117641981822,0,0.0
6023,control,mobile,US,244.18549148494304,0,0.0
6024,control,mobile,US,313.74653905350436,0,0.0
6025,control,desktop,TW,310.2222585261587,0,0.0
6026,control,mobile,JP,283.8661767500017,0,0.0
6027,variant,desktop,US,307.42655078207525,1,121.15910264103171
6028,control,desktop,US,242.24850797959908,0,0.0
6029,variant,desktop,TW,337.9956421588242,0,0.0
6030,control,mobile,JP,250.15664526215647,0,0.0
6031,control,desktop,US,269.7215172348284,1,77.8343107139929
6032,control,desktop,US,332.44009080757877,0,0.0
6033,variant,desktop,JP,360.1979482505117,0,0.0
6034,variant,mobile,US,379.2887284023169,0,0.0
6035,control,desktop,JP,352.7899119233286,1,199.32800759324806
6036,variant,desktop,TW,283.7963908099109,0,0.0
6037,variant,desktop,US,222.94834654497686,0,0.0
6038,control,mobile,TW,370.2527792801447,0,0.0
6039,control,desktop,JP,368.5347994452488,0,0.0
6040,variant,desktop,TW,266.4011923323252,0,0.0
6041,variant,mobile,TW,346.05945189122804,0,0.0
6042,variant,mobile,TW,283.39111030346305,0,0.0
6043,control,desktop,JP,375.06384417558644,1,180.8672657665085
6044,control,desktop,JP,274.2567668798109,0,0.0
6045,variant,desktop,JP,398.93256437742514,0,0.0
6046,control,mobile,JP,339.3060273799123,0,0.0
6047,control,mobile,JP,389.87724223429933,0,0.0
6048,variant,desktop,US,276.810136517506,0,0.0
6049,variant,mobile,US,320.25148022220964,0,0.0
6050,control,desktop,US,251.53604008278174,0,0.0
6051,control,desktop,TW,342.1994626059598,0,0.0
6052,variant,mobile,TW,344.95207664185625,0,0.0
6053,control,desktop,JP,419.85119591005935,0,0.0
6054,control,mobile,JP,324.1019898609825,0,0.0
6055,variant,mobile,US,336.20471012530464,0,0.0
6056,variant,desktop,JP,276.4584811748109,0,0.0
6057,control,mobile,TW,327.06896863176195,0,0.0
6058,control,desktop,JP,281.0054395656208,1,123.29384997550777
6059,control,mobile,US,305.7930379421,0,0.0
6060,variant,desktop,JP,308.72578307728975,0,0.0
6061,control,desktop,TW,282.3847563325415,0,0.0
6062,control,desktop,US,303.1472548270997,0,0.0
6063,variant,mobile,JP,281.23524151432895,0,0.0
6064,variant,desktop,TW,281.013443748308,0,0.0
6065,control,mobile,US,353.8332325751136,1,140.74697194874145
6066,variant,mobile,US,308.77068209132057,0,0.0
6067,variant,mobile,TW,317.35331361001386,0,0.0
6068,control,mobile,JP,227.13476155072323,0,0.0
6069,variant,mobile,JP,321.1729165915195,0,0.0
6070,variant,desktop,JP,326.5211731987619,1,128.84191502110474
6071,control,mobile,US,280.0830688655624,0,0.0
6072,variant,desktop,US,404.25148381303455,0,0.0
6073,control,desktop,JP,185.53863679079674,1,131.92319386558364
6074,control,mobile,US,339.21835678852733,0,0.0
6075,variant,desktop,US,335.6402402477431,0,0.0
6076,variant,desktop,TW,327.0791465999706,0,0.0
6077,variant,mobile,JP,308.8106352819311,0,0.0
6078,control,desktop,JP,327.5339661312519,0,0.0
6079,variant,mobile,JP,343.4087739777947,0,0.0
6080,control,mobile,US,263.7056208084003,0,0.0
6081,variant,mobile,US,314.9597811090045,0,0.0
6082,variant,desktop,US,290.8341578988348,0,0.0
6083,variant,desktop,JP,245.3115799887246,0,0.0
6084,control,desktop,US,335.85849873066445,0,0.0
6085,variant,desktop,JP,271.7819787657983,0,0.0
6086,variant,mobile,US,225.10706626102666,1,60.35843911677272
6087,control,mobile,JP,273.04446696491755,0,0.0
6088,control,desktop,TW,260.0550550953435,0,0.0
6089,variant,mobile,US,351.42395045950553,0,0.0
6090,variant,desktop,JP,307.6596570279039,0,0.0
6091,variant,mobile,TW,369.119137284497,0,0.0
6092,control,mobile,TW,266.6721884383477,0,0.0
6093,control,mobile,US,343.708493594825,0,0.0
6094,control,mobile,JP,441.9811457403956,0,0.0
6095,control,mobile,US,317.801623356357,0,0.0
6096,variant,desktop,TW,343.0824431161576,0,0.0
6097,control,desktop,US,334.67588321127033,0,0.0
6098,control,mobile,JP,228.89623362870867,1,150.20468711330335
6099,control,desktop,TW,329.2908648733725,0,0.0
6100,variant,mobile,US,315.32281603247844,0,0.0
6101,variant,mobile,US,287.01263083008456,0,0.0
6102,control,mobile,US,255.79818128975597,0,0.0
6103,control,mobile,US,334.69916201635186,0,0.0
6104,variant,desktop,US,251.37981301946894,0,0.0
6105,variant,mobile,TW,406.68228023409483,0,0.0
6106,variant,desktop,TW,305.7084541744064,0,0.0
6107,variant,mobile,JP,238.83464761067484,0,0.0
6108,variant,mobile,US,274.30018608358307,0,0.0
6109,variant,desktop,JP,286.09328308550914,0,0.0
6110,variant,mobile,TW,420.61883269619227,0,0.0
6111,variant,mobile,US,255.77055265952518,1,131.76827472149273
6112,control,desktop,JP,294.1891368374306,1,115.2432698608741
6113,control,desktop,US,273.10858150674886,1,162.80132003659386
6114,control,desktop,US,324.9629242790832,0,0.0
6115,control,mobile,JP,273.9058293147478,0,0.0
6116,control,mobile,TW,243.04716669301447,0,0.0
6117,control,desktop,JP,290.23527101019005,0,0.0
6118,variant,desktop,JP,285.03030783338784,0,0.0
6119,variant,mobile,JP,270.38778111879935,1,56.68076498407553
6120,control,mobile,US,273.05948205514414,0,0.0
6121,control,desktop,TW,359.23478989405015,0,0.0
6122,variant,desktop,TW,284.01298928662476,0,0.0
6123,variant,desktop,US,243.29361687607837,0,0.0
6124,variant,desktop,TW,276.8942018100072,0,0.0
6125,control,mobile,JP,302.71678297326963,0,0.0
6126,variant,mobile,TW,233.1865181724323,0,0.0
6127,control,mobile,US,381.2988980003199,0,0.0
6128,control,mobile,TW,343.3789738753136,0,0.0
6129,variant,desktop,US,371.508637180939,1,146.98180857155108
6130,variant,mobile,JP,319.60640627438414,0,0.0
6131,control,desktop,US,195.31512749349497,0,0.0
6132,variant,mobile,TW,376.76668583192566,0,0.0
6133,variant,mobile,JP,256.82158201450534,0,0.0
6134,control,mobile,TW,260.89066279989504,0,0.0
6135,variant,desktop,US,307.8162571977722,0,0.0
6136,control,mobile,JP,368.91149233350745,1,58.86792092514052
6137,control,desktop,US,352.66435669762,0,0.0
6138,variant,desktop,TW,345.31405600880106,0,0.0
6139,control,mobile,US,284.40864735627235,0,0.0
6140,control,desktop,TW,283.6196236953944,0,0.0
6141,variant,mobile,TW,317.2971833990033,0,0.0
6142,variant,desktop,JP,293.49645793582334,1,80.68752057530452
6143,variant,mobile,JP,344.46589536646763,0,0.0
6144,control,desktop,US,341.5058832247613,0,0.0
6145,control,desktop,TW,329.5670660586353,0,0.0
6146,variant,mobile,TW,173.70193591153105,0,0.0
6147,control,mobile,JP,306.3994181838632,0,0.0
6148,variant,mobile,JP,294.55730596336497,0,0.0
6149,variant,mobile,JP,308.40128008797655,1,66.66378300857863
6150,control,desktop,JP,262.28376807267966,0,0.0
6151,variant,desktop,US,233.76070448003873,0,0.0
6152,control,desktop,US,323.156923998752,0,0.0
6153,control,desktop,US,282.1849341133969,0,0.0
6154,variant,mobile,US,328.73464968537996,0,0.0
6155,control,desktop,JP,266.45428111576143,0,0.0
6156,variant,mobile,US,370.7955320246338,0,0.0
6157,control,desktop,US,350.05324212853816,0,0.0
6158,control,mobile,US,314.841355427294,0,0.0
6159,control,mobile,JP,289.3355793307026,0,0.0
6160,variant,mobile,TW,342.62044388990984,0,0.0
6161,control,mobile,JP,319.6273907618703,0,0.0
6162,variant,mobile,TW,311.92920939653027,0,0.0
6163,control,desktop,TW,352.1432704779804,0,0.0
6164,control,mobile,US,371.326807720332,1,62.83152712912093
6165,variant,desktop,US,237.37944077572277,0,0.0
6166,variant,desktop,US,247.48079463250969,1,130.1776713122382
6167,variant,mobile,JP,260.9869637260601,1,124.18640150450706
6168,variant,desktop,JP,224.8787701178224,0,0.0
6169,variant,desktop,US,296.86257372154245,1,51.32660403876157
6170,control,desktop,JP,330.0058227622253,0,0.0
6171,control,mobile,JP,298.9290852523832,0,0.0
6172,variant,mobile,TW,273.29391791935524,0,0.0
6173,control,mobile,JP,356.3228878564579,0,0.0
6174,control,mobile,TW,307.02782016033746,0,0.0
6175,control,desktop,US,317.14914836831593,0,0.0
6176,variant,desktop,JP,357.711740244988,0,0.0
6177,control,desktop,TW,293.8379030574433,0,0.0
6178,control,desktop,JP,403.01070363123404,0,0.0
6179,control,desktop,TW,277.6092498064117,0,0.0
6180,variant,desktop,TW,399.897410225645,0,0.0
6181,control,mobile,JP,251.26324090437896,0,0.0
6182,control,desktop,US,325.8742451440221,0,0.0
6183,variant,desktop,TW,267.8733915596881,0,0.0
6184,variant,desktop,US,355.9783058490546,0,0.0
6185,control,mobile,JP,276.08836960707856,0,0.0
6186,control,desktop,JP,314.5435595322043,0,0.0
6187,variant,desktop,US,267.4729001979215,0,0.0
6188,variant,mobile,JP,346.86125868333073,0,0.0
6189,variant,desktop,TW,267.21243696804305,0,0.0
6190,variant,mobile,US,384.1707422371334,0,0.0
6191,variant,mobile,JP,250.2001446519305,0,0.0
6192,variant,desktop,JP,232.71860408359265,0,0.0
6193,variant,desktop,US,347.5776039039543,0,0.0
6194,control,mobile,TW,270.41781798682393,0,0.0
6195,variant,desktop,US,299.63813432752323,0,0.0
6196,variant,desktop,JP,283.88794230821395,0,0.0
6197,control,mobile,JP,234.3695866423655,0,0.0
6198,variant,mobile,US,296.1503167930831,0,0.0
6199,variant,desktop,TW,363.2457947486151,0,0.0
6200,control,mobile,TW,350.1568501652783,0,0.0
6201,variant,desktop,TW,311.5896381312962,0,0.0
6202,control,desktop,US,355.61341465175536,0,0.0
6203,control,desktop,TW,247.02407076529119,0,0.0
6204,control,desktop,TW,283.7272835547497,1,54.840592698402176
6205,control,mobile,TW,319.79024703651044,0,0.0
6206,variant,desktop,TW,293.4792586591444,0,0.0
6207,control,mobile,JP,287.65883347617216,0,0.0
6208,control,desktop,US,239.96781338394524,0,0.0
6209,variant,desktop,US,195.93293056786445,0,0.0
6210,control,mobile,TW,340.8933212474818,0,0.0
6211,control,desktop,US,312.1610786626113,0,0.0
6212,control,mobile,US,345.09991891050464,0,0.0
6213,control,mobile,JP,278.13820289208127,0,0.0
6214,variant,desktop,US,264.3611057586203,0,0.0
6215,control,desktop,JP,300.3273983318317,0,0.0
6216,variant,desktop,US,342.7099824306408,0,0.0
6217,variant,desktop,JP,288.4273892506173,1,67.60743638116412
6218,control,mobile,JP,340.0892592164243,0,0.0
6219,control,desktop,US,249.68459972034566,0,0.0
6220,control,desktop,JP,291.92764334150667,1,87.95464278199543
6221,control,desktop,JP,296.4942927960984,0,0.0
6222,variant,desktop,US,361.319497196096,0,0.0
6223,variant,desktop,JP,310.3813699007954,0,0.0
6224,variant,mobile,JP,387.30387591470975,0,0.0
6225,control,desktop,JP,232.61576000262588,0,0.0
6226,variant,mobile,JP,306.495945220564,0,0.0
6227,control,desktop,JP,308.9699019590223,0,0.0
6228,control,desktop,TW,331.00465987934336,0,0.0
6229,control,desktop,JP,259.33200317755546,0,0.0
6230,control,mobile,JP,384.2223169705418,0,0.0
6231,control,desktop,JP,300.64819707358794,0,0.0
6232,variant,mobile,JP,245.64662435325408,0,0.0
6233,variant,mobile,US,299.1987504793191,0,0.0
6234,control,desktop,TW,284.3419238559943,0,0.0
6235,variant,mobile,US,439.16175711236644,0,0.0
6236,control,desktop,TW,352.49717997625066,0,0.0
6237,control,desktop,JP,302.48306778541087,1,59.70805233451857
6238,control,mobile,JP,294.4041657400398,0,0.0
6239,variant,desktop,TW,347.55284312407326,0,0.0
6240,control,desktop,TW,349.94310801641075,0,0.0
6241,control,mobile,US,154.42250403396756,1,197.23202499262212
6242,variant,mobile,TW,332.1496577366667,1,180.82028253409595
6243,variant,mobile,JP,301.3983271989313,0,0.0
6244,variant,mobile,US,234.4428089106512,1,96.24635836294519
6245,control,mobile,TW,344.01070698120884,0,0.0
6246,control,mobile,TW,412.30940067791323,0,0.0
6247,variant,desktop,US,327.83979734138904,1,87.71479447466075
6248,control,mobile,TW,355.0214221128432,0,0.0
6249,variant,mobile,JP,390.20595459822016,0,0.0
6250,variant,desktop,US,258.48689246399744,0,0.0
6251,control,desktop,TW,207.12142774165414,0,0.0
6252,control,mobile,JP,332.8433031654751,0,0.0
6253,variant,mobile,TW,287.61942317792744,0,0.0
6254,variant,desktop,US,231.29132738142283,0,0.0
6255,variant,mobile,TW,296.0915031932103,1,163.0067268892302
6256,variant,mobile,TW,336.377368689531,0,0.0
6257,control,desktop,TW,292.551416761782,0,0.0
6258,variant,mobile,JP,260.6586184632481,1,156.96450545790114
6259,variant,desktop,JP,288.82464698517447,0,0.0
6260,variant,mobile,TW,299.02617673493273,1,64.25571502999428
6261,control,desktop,TW,203.5258868686959,0,0.0
6262,control,desktop,US,292.86125234146533,0,0.0
6263,variant,desktop,TW,232.78297639275542,0,0.0
6264,control,mobile,US,332.9512976010548,0,0.0
6265,control,desktop,JP,221.9478712206611,0,0.0
6266,control,mobile,TW,350.63461022754683,0,0.0
6267,variant,desktop,US,279.54174653930295,0,0.0
6268,variant,desktop,JP,272.8512146613994,0,0.0
6269,control,desktop,US,314.7227298650986,0,0.0
6270,variant,mobile,JP,256.69827773883037,0,0.0
6271,variant,mobile,TW,313.9372877065032,0,0.0
6272,control,desktop,US,263.39456126558144,0,0.0
6273,control,mobile,TW,272.1632743837615,1,59.383417404111015
6274,variant,mobile,US,320.2677084664568,0,0.0
6275,control,mobile,JP,243.07096331328086,0,0.0
6276,variant,desktop,US,236.78313491188214,0,0.0
6277,variant,mobile,US,312.4112753705171,0,0.0
6278,control,desktop,TW,298.6550073755308,0,0.0
6279,variant,desktop,TW,308.4346372404696,0,0.0
6280,variant,desktop,TW,316.381961836071,0,0.0
6281,control,mobile,JP,302.8687776903491,0,0.0
6282,control,desktop,TW,330.40463119835346,0,0.0
6283,control,mobile,US,304.8718143489329,0,0.0
6284,variant,mobile,JP,199.63480501623485,0,0.0
6285,control,desktop,TW,212.60577026690723,0,0.0
6286,control,desktop,US,396.39745901210415,0,0.0
6287,control,desktop,US,300.00359335294314,0,0.0
6288,control,mobile,JP,347.51208258585484,1,119.72106794497694
6289,variant,mobile,US,282.7148047186462,0,0.0
6290,variant,desktop,TW,297.0992452803035,0,0.0
6291,control,desktop,US,277.3317672864578,0,0.0
6292,variant,mobile,TW,423.2963665730682,0,0.0
6293,control,mobile,TW,312.6621211182071,0,0.0
6294,control,desktop,JP,273.2571047246901,0,0.0
6295,variant,mobile,US,217.42301432849047,0,0.0
6296,variant,mobile,JP,398.6866721367926,0,0.0
6297,control,mobile,JP,291.8360807385848,0,0.0
6298,control,mobile,JP,337.21145597807987,0,0.0
6299,variant,mobile,TW,342.7998645153273,0,0.0
6300,control,mobile,TW,276.85847382848146,0,0.0
6301,variant,desktop,TW,333.6226387693078,0,0.0
6302,control,mobile,TW,269.7930856624191,0,0.0
6303,control,desktop,US,250.4786818980292,0,0.0
6304,variant,desktop,US,358.22323462561064,0,0.0
6305,variant,mobile,TW,292.09053100889,0,0.0
6306,variant,desktop,TW,325.92564168013274,0,0.0
6307,variant,desktop,US,320.54604969408854,0,0.0
6308,variant,desktop,JP,331.89659800276445,0,0.0
6309,variant,mobile,JP,222.17315328991876,0,0.0
6310,variant,desktop,TW,270.73547343418153,1,95.94785232088896
6311,control,mobile,JP,283.7762421251787,0,0.0
6312,control,desktop,TW,258.42606635492547,0,0.0
6313,control,desktop,TW,321.4503424008194,0,0.0
6314,variant,desktop,TW,359.34465387979486,0,0.0
6315,variant,desktop,US,367.25923276731487,0,0.0
6316,variant,mobile,JP,283.0397617395058,0,0.0
6317,control,desktop,US,314.59829312289537,0,0.0
6318,variant,desktop,JP,322.28217522450495,0,0.0
6319,variant,mobile,US,331.06280471017647,0,0.0
6320,control,mobile,US,256.0932463463678,0,0.0
6321,variant,mobile,TW,391.0290134132483,0,0.0
6322,control,desktop,TW,346.3260092173222,0,0.0
6323,control,mobile,US,347.63246718462204,0,0.0
6324,variant,mobile,JP,360.1730028450198,0,0.0
6325,variant,mobile,JP,326.7067971132992,1,64.58074930316666
6326,variant,mobile,TW,248.63432884745137,0,0.0
6327,control,mobile,TW,293.05136342224466,0,0.0
6328,control,mobile,JP,217.44733024690424,0,0.0
6329,control,desktop,JP,320.7536254849542,1,105.62599944837133
6330,variant,mobile,JP,291.53931709172264,0,0.0
6331,variant,desktop,TW,297.9738808236534,0,0.0
6332,variant,mobile,JP,360.20005650428254,0,0.0
6333,variant,mobile,TW,277.150298072177,0,0.0
6334,control,mobile,US,287.3938420613962,0,0.0
6335,control,desktop,US,301.0986647981608,0,0.0
6336,control,mobile,US,208.00038752931837,0,0.0
6337,control,mobile,JP,286.6968172118998,0,0.0
6338,variant,mobile,TW,175.71025438569083,0,0.0
6339,variant,mobile,JP,270.72392190521305,0,0.0
6340,variant,desktop,TW,342.75945266964135,1,162.33836341690156
6341,control,desktop,JP,322.3633279125535,0,0.0
6342,control,desktop,US,270.25898447729617,0,0.0
6343,variant,desktop,TW,302.03991091119065,0,0.0
6344,variant,desktop,JP,246.25052164347971,0,0.0
6345,control,mobile,TW,299.882829842524,0,0.0
6346,variant,mobile,TW,446.5160142746255,0,0.0
6347,control,mobile,JP,392.2900660185966,0,0.0
6348,control,desktop,JP,302.63110650086304,0,0.0
6349,control,mobile,TW,308.0072082457687,0,0.0
6350,variant,desktop,TW,251.02173426827244,0,0.0
6351,variant,mobile,US,259.9105446024475,1,106.79493634216533
6352,control,desktop,TW,318.1092161052347,0,0.0
6353,variant,mobile,US,273.75537171817575,0,0.0
6354,control,mobile,US,345.2074797425791,0,0.0
6355,control,mobile,US,378.48428404888784,0,0.0
6356,control,mobile,TW,316.6310392390519,0,0.0
6357,control,desktop,US,305.08686029199635,0,0.0
6358,variant,mobile,TW,215.96101875446743,0,0.0
6359,control,mobile,TW,337.3805122636025,0,0.0
6360,control,mobile,JP,242.8164349230471,0,0.0
6361,variant,desktop,TW,279.099543568329,0,0.0
6362,control,mobile,TW,347.97879461925675,0,0.0
6363,control,mobile,US,351.4879082154516,0,0.0
6364,variant,mobile,TW,276.67462363249416,0,0.0
6365,variant,mobile,TW,279.5542232540007,0,0.0
6366,variant,mobile,JP,265.0340563371664,0,0.0
6367,control,desktop,JP,240.10731273370448,0,0.0
6368,variant,desktop,US,268.26022589478794,0,0.0
6369,variant,desktop,US,219.34349905426558,0,0.0
6370,control,mobile,JP,334.15312907541323,0,0.0
6371,control,desktop,JP,319.7261802580938,0,0.0
6372,control,mobile,TW,328.02646424352565,0,0.0
6373,control,mobile,US,252.27979747124286,1,91.67376290603484
6374,control,mobile,US,240.24647182424718,0,0.0
6375,variant,mobile,TW,302.675713715678,0,0.0
6376,variant,desktop,TW,303.20512824751125,0,0.0
6377,variant,desktop,US,292.63650862435276,0,0.0
6378,control,desktop,JP,285.52583654060754,0,0.0
6379,control,mobile,JP,385.53878888471934,0,0.0
6380,control,desktop,TW,321.30125058964893,0,0.0
6381,variant,desktop,US,398.53391957332457,0,0.0
6382,variant,mobile,TW,363.4482512715816,1,141.37457080873847
6383,control,desktop,JP,385.1635463008672,0,0.0
6384,variant,mobile,JP,246.2768616821999,0,0.0
6385,control,desktop,TW,329.65854954990147,0,0.0
6386,variant,desktop,JP,278.41172555033137,0,0.0
6387,variant,desktop,US,216.83066443202335,0,0.0
6388,variant,mobile,TW,374.8001584777763,0,0.0
6389,control,desktop,TW,285.31537371471853,0,0.0
6390,variant,desktop,TW,247.24491848666577,0,0.0
6391,variant,desktop,JP,279.27180683756535,1,92.85993194773968
6392,control,desktop,US,260.188793861309,1,186.34670475377553
6393,variant,mobile,TW,265.3151016191666,0,0.0
6394,control,mobile,TW,288.9198304908675,0,0.0
6395,control,desktop,JP,386.54075965223717,0,0.0
6396,control,desktop,US,266.6841391727687,0,0.0
6397,control,desktop,TW,382.96353321095955,0,0.0
6398,control,mobile,JP,342.44183979897605,0,0.0
6399,variant,desktop,TW,319.81357817930433,0,0.0
6400,control,desktop,JP,337.40600161259374,0,0.0
6401,control,mobile,US,300.6827831918729,0,0.0
6402,control,mobile,JP,364.3025051931713,0,0.0
6403,control,mobile,TW,328.34901316335504,0,0.0
6404,variant,desktop,TW,216.76670074872436,0,0.0
6405,control,mobile,JP,314.81259659449825,0,0.0
6406,variant,mobile,US,339.1986571496308,0,0.0
6407,control,desktop,US,285.5499390699391,0,0.0
6408,variant,mobile,TW,306.3127936356966,1,101.95418538868674
6409,control,desktop,TW,269.35710026627964,0,0.0
6410,control,desktop,JP,231.118717196822,0,0.0
6411,variant,mobile,JP,222.48115645343802,0,0.0
6412,control,desktop,JP,223.1466006465568,0,0.0
6413,variant,mobile,US,333.45223712352663,0,0.0
6414,control,mobile,US,175.48591458118358,0,0.0
6415,variant,mobile,TW,266.67600365182597,0,0.0
6416,control,desktop,TW,261.7173357377311,1,179.09612519623715
6417,control,mobile,TW,285.8920232006268,0,0.0
6418,variant,desktop,JP,207.17842250318986,0,0.0
6419,control,desktop,US,320.19440473703094,0,0.0
6420,control,desktop,TW,236.34193029200506,0,0.0
6421,control,mobile,TW,356.62027703546346,0,0.0
6422,control,desktop,TW,268.91171562055837,0,0.0
6423,control,desktop,TW,295.219348829404,0,0.0
6424,control,mobile,TW,300.1886928277603,0,0.0
6425,variant,mobile,TW,312.2120526430286,0,0.0
6426,variant,desktop,US,301.8507188748071,0,0.0
6427,variant,desktop,TW,278.6444725633684,0,0.0
6428,control,mobile,US,317.15242653470216,0,0.0
6429,variant,desktop,JP,323.3073565247477,0,0.0
6430,control,desktop,US,261.743266644519,0,0.0
6431,control,desktop,JP,321.31839094867786,0,0.0
6432,control,desktop,US,359.5860151200848,0,0.0
6433,control,mobile,US,335.2947098052276,0,0.0
6434,variant,desktop,TW,346.61876208235935,1,163.65333704236346
6435,control,mobile,US,308.5960424453723,0,0.0
6436,variant,desktop,US,253.19247769625605,0,0.0
6437,control,mobile,TW,259.51777701481774,0,0.0
6438,variant,desktop,JP,315.9943983927206,0,0.0
6439,variant,mobile,TW,347.13818625761553,0,0.0
6440,variant,desktop,TW,439.29559569970274,1,61.953051918300126
6441,variant,mobile,TW,349.09109722193017,0,0.0
